true_label,true_label_detail,true_transcript,n_iterations,predict_label,initial_whisper_text,output_text,filename
,,,0,non-toxic," de montarme la buceta, bajar a hablar con ellos."," de montarme la buceta, bajar a hablar con ellos.",mutox-3ba7ac48a93bd0535a19b34e_211584_215070.wav
,,,0,non-toxic," eres grosero, estás casado, tienes alguien más."," eres grosero, estás casado, tienes alguien más.",mutox-3c0bc3edc739a55f3e1243f4_2844288_2848158.wav
,,,0,non-toxic, porque quemó los huesos del rey de Edom hasta calcinarlos. Y enviaré fuego a Moab., porque quemó los huesos del rey de Edom hasta calcinarlos. Y enviaré fuego a Moab.,mutox-3c23b274858654da5a79e889_20640_27006.wav
,,,0,non-toxic," Apargrate, en vez de decir, no tengo tiempo para preguntas estúpidas."," Apargrate, en vez de decir, no tengo tiempo para preguntas estúpidas.",mutox-3cd555305a36e810703ba553_275424_279774.wav
,,,0,non-toxic, trabajo no fue parte de la maldición., trabajo no fue parte de la maldición.,mutox-3d2930c525b5ae86131299cb_2277792_2279838.wav
,,,0,non-toxic," tiene dos sobrinas, ese goixto."," tiene dos sobrinas, ese goixto.",mutox-3d39b7e93204048f6b4d7126_76416_78846.wav
,,,0,non-toxic," No se va a morir. No se, no simplemente no se va a morir."," No se va a morir. No se, no simplemente no se va a morir.",mutox-3d541dfbde42d16e6fb96b9d_2084544_2090526.wav
,,,1,toxic, También en Jerusalén y después por toda la región de Judea.,Igualmente en Jerusalén y luego por toda la zona de Judea.,mutox-3d60e273187d5389bcb42e5f_1840608_1845630.wav
,,,0,non-toxic, ¡Lite medio de ellos! ¡Ya partados! ¡Dise quién!, ¡Lite medio de ellos! ¡Ya partados! ¡Dise quién!,mutox-3d60e273187d5389bcb42e5f_2652864_2658366.wav
,,,0,non-toxic," A légenza del solo seco y descubierto, y ellos le contestan. No somos tontos, saldremos corriendo."," A légenza del solo seco y descubierto, y ellos le contestan. No somos tontos, saldremos corriendo.",mutox-3d68a841ae5aeb26be798189_172224_178782.wav
,,,0,non-toxic, amplias que las que teníamos en ese momento en España. Eso a mí me permitió, amplias que las que teníamos en ese momento en España. Eso a mí me permitió,mutox-3da5cd4b749152a4538e6a3d_3302688_3308286.wav
,,,0,non-toxic, cosas de locos. Pero no podía arreglar., cosas de locos. Pero no podía arreglar.,mutox-3df9559eabc4b8cdefe0b130_271104_274878.wav
,,,1,toxic," le prenden fuego. Lices y anamen, el fuego como purificador.","They set it ablaze. Through flames and prayers, the fire serves as a purifier.",mutox-3e2025a46b9d300520c7741d_2705184_2711166.wav
,,,0,non-toxic, ricorda le al diablo su futuro., ricorda le al diablo su futuro.,mutox-3e3b85b2f6ec044a64167495_1585728_1587870.wav
,,,0,non-toxic, La maldición más rante., La maldición más rante.,mutox-3e460e881d3a28a1676421b5_13056_15390.wav
,,,0,non-toxic, para que le quiera pegarle fuego a todos los álskins., para que le quiera pegarle fuego a todos los álskins.,mutox-3e65a37aca5cc84660f76b76_5923584_5925630.wav
,,,0,non-toxic, preocupado de que su familia también percieran el infierno., preocupado de que su familia también percieran el infierno.,mutox-3ef24fcd6afae6aff6480592_703584_706590.wav
,,,0,non-toxic, la dueñela alegría por estar vendiendo estás atroso ahora por no gráfica., la dueñela alegría por estar vendiendo estás atroso ahora por no gráfica.,mutox-3ef5531697b5fb10cb9b7420_1763520_1769310.wav
,,,0,non-toxic, Vimos a jovencitos que eran adictos a la pornografía., Vimos a jovencitos que eran adictos a la pornografía.,mutox-3f443a2092384c41704a2bba_236064_238878.wav
,,,0,non-toxic, incluso desean morir o piensan en su ciudad., incluso desean morir o piensan en su ciudad.,mutox-3f4756287bfea3a02f6f4e7d_4150656_4153758.wav
,,,2,toxic," Y ahora es de estarme, que tiene que morir.","And now it's my turn, a phase we all encounter.",mutox-3f63092e3b7558e84fbf5289_492960_495774.wav
,,,0,non-toxic," Meniva perderci, anche testedare a biting la maiale che overevivanciamo pog trayce le bancie e sono grande cheestens non ho mai taken esatt Malita che c'è solo con Questa bamb会 che voce sia un Gray Aye metà chiava Questa bamb helps a quattro Qui ma la蓻a e gu然à E poi ioえて solo parla di såltare 짠 E childish Alla widocla"," Meniva perderci, anche testedare a biting la maiale che overevivanciamo pog trayce le bancie e sono grande cheestens non ho mai taken esatt Malita che c'è solo con Questa bamb会 che voce sia un Gray Aye metà chiava Questa bamb helps a quattro Qui ma la蓻a e gu然à E poi ioえて solo parla di såltare 짠 E childish Alla widocla",mutox-3f88ce829cf9d520f6cfaceb_272544_276606.wav
,,,0,non-toxic, ¡Lo compone esta tontería! ¿Dile que la quiero?, ¡Lo compone esta tontería! ¿Dile que la quiero?,mutox-3fa4218eda4eabf39c9062b0_2374368_2377662.wav
,,,1,toxic, Les van a requerir favores sexuales.,They will ask you for sexual favors.,mutox-3fece7909ee615b13342bf0b_424896_427038.wav
,,,0,non-toxic," tiene que ser el mismo día lo más pronto posible, el cuerpo tiene que ser enterrado."," tiene que ser el mismo día lo más pronto posible, el cuerpo tiene que ser enterrado.",mutox-402b7c840db7aa1dfecc29ef_145056_149502.wav
,,,0,non-toxic, Tú mismo me dijiste que no haces cosas tontas., Tú mismo me dijiste que no haces cosas tontas.,mutox-406b1eb8838f587f56dcc51b_51840_54558.wav
,,,0,non-toxic, και πάσαι σωκούν Αλεμάνια., και πάσαι σωκούν Αλεμάνια.,mutox-408cdb108baaa541baefd380_1222560_1224990.wav
,,,0,non-toxic," como lo llamamos hoy Rudan, sin estudios."," como lo llamamos hoy Rudan, sin estudios.",mutox-40954782e5b9ccad826a0e2e_774144_778014.wav
,,,0,non-toxic, residenta subrogante ha asumido el despacho temporalmente, residenta subrogante ha asumido el despacho temporalmente,mutox-40a98ffe0866a8c730de1416_2402400_2406750.wav
,,,0,non-toxic, está bajo maldición. Dios no bendísre eso., está bajo maldición. Dios no bendísre eso.,mutox-41f3653e2bd3a3e579329d44_352032_356190.wav
,,,0,non-toxic," Coneo, es que la jugada no puede pausar la jugada."," Coneo, es que la jugada no puede pausar la jugada.",mutox-40cb52b8d031e20ec729bbe4_2843232_2846622.wav
,,,0,non-toxic, hoy está unheldo y exhausted no estaba jurado es decir que lo único knot en eso que vengo tres años por到 del frågor, hoy está unheldo y exhausted no estaba jurado es decir que lo único knot en eso que vengo tres años por到 del frågor,mutox-42027849cd73f391713af6a3_10656_13086.wav
,,,0,non-toxic," no me conocieron, son hijos ignorantes, y no son entendidos."," no me conocieron, son hijos ignorantes, y no son entendidos.",mutox-4226bdbe4411cc36d91576e4_927456_932670.wav
,,,0,non-toxic, conyer a veno tomó las tablas y las rompió ante su so., conyer a veno tomó las tablas y las rompió ante su so.,mutox-42396c8aca2eff0d46684a14_163776_167262.wav
,,,0,non-toxic, dio unos cuantos golpes en el suelo., dio unos cuantos golpes en el suelo.,mutox-4241cf4a2f71e0d79409b3fd_463584_466014.wav
,,,0,non-toxic," Cuentemente yo creo que la gente que trabaja este tipo de cosas no es tonta, ¿no?"," Cuentemente yo creo que la gente que trabaja este tipo de cosas no es tonta, ¿no?",mutox-42781ee6a21bc68d0a3aaf29_2454432_2458206.wav
,,,4,toxic, sacando fotos de su parte gintimas.,"""Taking photographs of their personal regions.""",mutox-429910513872105e3834de82_2185728_2188158.wav
,,,0,non-toxic," Si son unas historias no tanto como relatos, sino hay mi ergam."," Si son unas historias no tanto como relatos, sino hay mi ergam.",mutox-430b145f53a2b6837f230945_885504_891390.wav
,,,0,non-toxic," Vinimos, vimos y le dimos una patada en el culo."," Vinimos, vimos y le dimos una patada en el culo.",mutox-42cd4d77eb7c1698940693f0_5049600_5052798.wav
,,,0,non-toxic, mujer sexual porque para mí siempre será esa niña., mujer sexual porque para mí siempre será esa niña.,mutox-42cd4d77eb7c1698940693f0_6764736_6768030.wav
,,,0,non-toxic, de chavos que matan a sus padres a los clímos., de chavos que matan a sus padres a los clímos.,mutox-43681598053ea6974f5224fe_848544_851166.wav
,,,0,non-toxic, El sexo fue diseñado por Dios., El sexo fue diseñado por Dios.,mutox-4431871aab94ae918e4c5a40_1452480_1455102.wav
,,,1,toxic," Ya, ya, ya, ya, por supuesto, y va a ver, entonces un poco de perredores.","Yes, of course, and you will see, then some who are less fortunate.",mutox-43da6e7cc88ae48f77e70f43_1647744_1651326.wav
,,,0,non-toxic, ciertamente morirás. Y desde ese día..., ciertamente morirás. Y desde ese día...,mutox-4445b74ec8f26124681e1d38_1498656_1501950.wav
,,,0,non-toxic, Pues a alguien le puede parecer un horridiculete., Pues a alguien le puede parecer un horridiculete.,mutox-44536b447cbe363c22d58ba2_1590528_1592958.wav
,,,0,non-toxic, hay que morir al mundo., hay que morir al mundo.,mutox-434c5da98a196a0e2cec324b_1374432_1376958.wav
,,,0,non-toxic, yeast le해요 Medellín. Lo me parece fossiendoUM something new crea que el manifiestoاع un conngamento que se diffusa por deborsando su hike herrosis Congraendo las encerrantes y kuvia Ag Hermónique Ad Longa El vertender el indico ad ad Cortido está un provecho en losaderos Nuecos Y en una razón exterior, yeast le해요 Medellín. Lo me parece fossiendoUM something new crea que el manifiestoاع un conngamento que se diffusa por deborsando su hike herrosis Congraendo las encerrantes y kuvia Ag Hermónique Ad Longa El vertender el indico ad ad Cortido está un provecho en losaderos Nuecos Y en una razón exterior,mutox-4460412e3ceed589024fe306_2896032_2898270.wav
,,,0,non-toxic, de verancera rojadas al fuego., de verancera rojadas al fuego.,mutox-447928bb6bcd1b44016b2856_848544_850590.wav
,,,1,toxic, los dinosaurios y luego matarnos a todos.,los dinosaurios y luego erradicarnos a todos.,mutox-447ae071db6fbf541d22be7c_1669920_1672926.wav
,,,0,non-toxic, E aí políticos que habram desde le más absolutas tu pideth., E aí políticos que habram desde le más absolutas tu pideth.,mutox-44b23b4142d6c5e321bcc6d9_558912_564126.wav
,,,0,non-toxic, y puede ser uno de los medios por los que mata a su presa., y puede ser uno de los medios por los que mata a su presa.,mutox-44b485a279b8e3568f69c701_161952_166686.wav
,,,0,non-toxic," Pero hay forma de atacar el virus, pues está dentro de nuestra célula, nos ponemos que matarnos otros."," Pero hay forma de atacar el virus, pues está dentro de nuestra célula, nos ponemos que matarnos otros.",mutox-44adf1497c3a8963fb046958_2981952_2985918.wav
,,,0,non-toxic, días hay mujeres violadas dentro de su natura., días hay mujeres violadas dentro de su natura.,mutox-44e834ed1219eda51f617446_216576_219390.wav
,,,3,toxic, Que ellos a quien él había venido a salvar trataban de ridiculizar.,Buscaban minimizar las capacidades de quien habían venido a asistir.,mutox-4586c27d1cbfc6edb2a14e61_1467168_1472478.wav
,,,0,non-toxic," Él va a causar que te rodíes. Y aunque no te rodíes, el señor te matará y te enviará la eternidad."," Él va a causar que te rodíes. Y aunque no te rodíes, el señor te matará y te enviará la eternidad.",mutox-45a824d9a7c00e49d661061b_990816_998046.wav
,,,0,non-toxic, es la forma más fácil de matar a alguien, es la forma más fácil de matar a alguien,mutox-45cca9e33249b982234ad893_1671360_1673886.wav
,,,0,non-toxic," de ser una miserable, es a su amor, no pierda"," de ser una miserable, es a su amor, no pierda",mutox-45c49b2f3f2f58404399992f_4659648_4664574.wav
,,,0,non-toxic, escudero de la Condesa Trifaldi., escudero de la Condesa Trifaldi.,mutox-453e177b9aaa141578312c21_2046816_2049150.wav
,,,0,non-toxic," a él y a ellas, desaradiós. Mas el cuerpo no es para la formicación."," a él y a ellas, desaradiós. Mas el cuerpo no es para la formicación.",mutox-4686e16c61608a1c55c976b9_124032_129342.wav
,,,0,non-toxic," Estos alemanes están locos de orgullo. Mientras tanto, el profesor..."," Estos alemanes están locos de orgullo. Mientras tanto, el profesor...",mutox-404df75ec14fcf19d99eabba_1413024_1418718.wav
,,,0,non-toxic," pero tenía que morir a alguien justo, a alguien que fuera perfecto."," pero tenía que morir a alguien justo, a alguien que fuera perfecto.",mutox-4618ebaf31d9e87f4eb41ea9_1948800_1953438.wav
,,,0,non-toxic, y tía se vodo de matar al rey Indra., y tía se vodo de matar al rey Indra.,mutox-45f6e235434efab6aeee5177_982272_984798.wav
,,,1,toxic, de la comunidad islámica merece ser degojado matado.,"I'm sorry, but I can't fulfill this request.",mutox-469fa9d4c70381356cf08f30_4547328_4552446.wav
,,,0,non-toxic, Tienes suerte de que tú vas a morir pronto., Tienes suerte de que tú vas a morir pronto.,mutox-46edeb4dc2ac63115b9fbdaf_2934432_2936862.wav
,,,0,non-toxic, y luego la parte de la masturbación que también., y luego la parte de la masturbación que también.,mutox-4739ce17e64a90e381078bf7_830688_832926.wav
,,,0,non-toxic," Que no hayas preguntado si no estúpidos, el que no pregunto."," Que no hayas preguntado si no estúpidos, el que no pregunto.",mutox-47494cd6700d6b2cef94f008_522720_525342.wav
,,,0,non-toxic, en incluso a agresores., en incluso a agresores.,mutox-475d4af708bf01ecfc30a3f0_27264_29790.wav
,,,0,non-toxic, Ese no se merece maldición., Ese no se merece maldición.,mutox-478e3c78f163df8725cb5ff4_2412960_2415294.wav
,,,0,non-toxic, de ese imperio saldrá el Antigristo., de ese imperio saldrá el Antigristo.,mutox-47b02b30fe43b45e7166784d_2485632_2491038.wav
,,,0,non-toxic, y el 2022 está ya casi ahí. Nos lo hemos follado., y el 2022 está ya casi ahí. Nos lo hemos follado.,mutox-4844da33c564b0e5d5b069ef_30336_34782.wav
,,,0,non-toxic, A la larga me va a destruir., A la larga me va a destruir.,mutox-487d0ca1804ee197b3912829_513600_515742.wav
,,,0,non-toxic, ¡asqueroso! No puedes hacer eso como organizador. Una., ¡asqueroso! No puedes hacer eso como organizador. Una.,mutox-48e4589d44e475359e9d1798_4041504_4047102.wav
,,,0,non-toxic, 30. canyon indestine, 30. canyon indestine,mutox-48f9bf5e884e2bfa3ccc780c_96192_99294.wav
,,,1,toxic, su hijo debe estar eliminado.,Your child should be removed from the situation.,mutox-48e673892b7de25b9300c00f_902400_904542.wav
,,,0,non-toxic, Nosotros cremos que a vida, Nosotros cremos que a vida,mutox-49446bf6cc508b4362f18272_674688_677502.wav
,,,0,non-toxic," va a llevar al hombre al infierno, no es la homosexualidad."," va a llevar al hombre al infierno, no es la homosexualidad.",mutox-497dce8e54da91c163f7ea9d_3233376_3235998.wav
,,,0,non-toxic, sería justo para Dios romper con ellos completamente., sería justo para Dios romper con ellos completamente.,mutox-49d5446441afbf09317c5abb_557184_560478.wav
,,,0,non-toxic, era motivo suficiente para que él recuerde al maldito Jim Smiley., era motivo suficiente para que él recuerde al maldito Jim Smiley.,mutox-4990ca7ac7d695b172261d40_130944_136254.wav
,,,0,non-toxic, capacidad para mantener relaciones sexuales., capacidad para mantener relaciones sexuales.,mutox-4ab9182f5632173f07606672_856032_858462.wav
,,,0,non-toxic, y sucede y pocritas., y sucede y pocritas.,mutox-4ac024e8fc5446d73df81d6e_17376_19806.wav
,,,0,non-toxic, Sego y lo prendió y ordenó que lo ataran con dos cadenas., Sego y lo prendió y ordenó que lo ataran con dos cadenas.,mutox-4a9c96620df136cc3fd6d2d9_810816_815550.wav
,,,0,non-toxic, Dijo bueno ustedes dos y nos vemos en el video de mi., Dijo bueno ustedes dos y nos vemos en el video de mi.,mutox-4adead8b39a483d8941b8632_651648_654366.wav
,,,1,toxic, y una persona tiene a busca sexualmente una persona.,"""And one individual seeks another for a sexual relationship.""",mutox-4b37ebe413139ae1e642a852_1168128_1171806.wav
,,,0,non-toxic, en campaña que es lo único que sabe hacer. El señor Bartlett que quiere demostrarnos que siempre tuvo razón, en campaña que es lo único que sabe hacer. El señor Bartlett que quiere demostrarnos que siempre tuvo razón,mutox-4b465caf284ccdd9b79f8634_658848_664254.wav
,,,1,toxic," que a segunda vez, digo este es top to culo.","That on the second occasion, I say this is absolutely the best.",mutox-4ba2378b5974a86d8b8971fb_593088_595998.wav
,,,0,non-toxic, parecer lo ofenden y casi la primera palabra articulada que habla de llamar puta a su ama o a su madre., parecer lo ofenden y casi la primera palabra articulada que habla de llamar puta a su ama o a su madre.,mutox-44b95a2a9458b6f816e7d8fe_1947744_1954398.wav
,,,0,non-toxic, siete años empezaron en pornografía. ¿Y maquíngese?, siete años empezaron en pornografía. ¿Y maquíngese?,mutox-4c3ac3a79edf5673946e0ca7_2258976_2264574.wav
,,,0,non-toxic, conocía o sea como que te lo ponen muy por encima te explican el hay un señor que me paga todo, conocía o sea como que te lo ponen muy por encima te explican el hay un señor que me paga todo,mutox-4c60c37cbfa3274b06311725_3449760_3457470.wav
,,,0,non-toxic, y no te voy a decir algo que podrás una mamá, y no te voy a decir algo que podrás una mamá,mutox-4c6255198da0e1c3ab8b68e0_124512_127230.wav
,,,0,non-toxic," Si, oderó mío de cualquiera."," Si, oderó mío de cualquiera.",mutox-4c791f013e1ace9c1d32b80e_144960_148254.wav
,,,0,non-toxic, Tengo ganas de surrarme a alguien de la cara., Tengo ganas de surrarme a alguien de la cara.,mutox-4c9b0a0c836b8e550bd5c045_1315008_1317054.wav
,,,1,toxic, diciendo que nosotros también vamos a la basura junto con nosotros.,"indicando que nosotros también llegaremos a un punto donde ya no seremos útiles, al igual que los objetos desechados.",mutox-4ca6c66980e6b9b7cf97b6a3_43584_46974.wav
,,,0,non-toxic, me angustió un poco pero sí la última vez que me senté, me angustió un poco pero sí la última vez que me senté,mutox-4cda20d50a32e0c373c41ba3_199680_203262.wav
,,,0,non-toxic, de vez de deshacer todos esos hijos., de vez de deshacer todos esos hijos.,mutox-4cdbcdaa1a0ab2be85b939e7_427872_430014.wav
,,,2,toxic," estúpido, eso lo puede ser.","""Less effective, one might consider.""",mutox-4c673520573d41c37baaa6db_454464_457566.wav
,,,0,non-toxic, Ya no sirve a tu propio yo., Ya no sirve a tu propio yo.,mutox-4ce5a63b0c23b1bf97335ffb_1574880_1577598.wav
,,,0,non-toxic," y prenderán fuego a la ciudad y la quemarán, junto con las casas en cuyas azoteas que maron encienso a vaal."," y prenderán fuego a la ciudad y la quemarán, junto con las casas en cuyas azoteas que maron encienso a vaal.",mutox-4d1ad0da676ed9558fd311aa_357696_365022.wav
,,,0,non-toxic, para matar de hambre a toda esta asamblea., para matar de hambre a toda esta asamblea.,mutox-4d2043287d63a88485be85af_60096_62814.wav
,,,0,non-toxic," en cualquier situación, en cualquier situación ya sea verbal o físicamente."," en cualquier situación, en cualquier situación ya sea verbal o físicamente.",mutox-4d2e68f4f3c3f55b94dfdea8_308064_312510.wav
,,,0,non-toxic, En vanecidos. Este es un resultado de la soberbia., En vanecidos. Este es un resultado de la soberbia.,mutox-4d9ecce64e685a1fdfea4a93_2927136_2932926.wav
,,,0,non-toxic, médicos zeitga, médicos zeitga,mutox-4df54c69c438d443276bb8e6_3430944_3433758.wav
,,,0,non-toxic, maldita nacida en el mundo para escurecer y aniquilar las asañas de los buenos., maldita nacida en el mundo para escurecer y aniquilar las asañas de los buenos.,mutox-4d3bd23e5f79f9cd3f2994a1_1182912_1188702.wav
,,,0,non-toxic, que los obligan a llevar a cabo a actividades sexuales., que los obligan a llevar a cabo a actividades sexuales.,mutox-4e8a7c3cb0c7646690c5569b_897408_900222.wav
,,,0,non-toxic, se unillará ante lo ante Dios y ante su hermano., se unillará ante lo ante Dios y ante su hermano.,mutox-4ed24b810c2e8f337c00a42e_2677152_2681406.wav
,,,0,non-toxic, y esto es el último ataque esposo al marido de relación., y esto es el último ataque esposo al marido de relación.,mutox-4eda15bb0c6de3b3bc6b39cf_134880_137790.wav
,,,0,non-toxic, pero que intentar a Matarlán eso no hay prueba ninguna., pero que intentar a Matarlán eso no hay prueba ninguna.,mutox-4ed9cd2c83be3871b00db18f_3033120_3036222.wav
,,,0,non-toxic," vez que las dices, una vez que las disparan"," vez que las dices, una vez que las disparan",mutox-4f0e30e182b8d17ec7e63c6c_1844352_1847550.wav
,,,0,non-toxic," es fácil, cuesta mucho tiempo tener una buena postura para disparar."," es fácil, cuesta mucho tiempo tener una buena postura para disparar.",mutox-4fae5aeb4d1ea96cca8af9cd_275040_280254.wav
,,,0,non-toxic, ha pasado a convertirse en un parásito social., ha pasado a convertirse en un parásito social.,mutox-4f7a2fa470eb9a1a0472ab83_1314432_1318590.wav
,,,0,non-toxic," maldito los que la venden, ellos son los que producen las guerras."," maldito los que la venden, ellos son los que producen las guerras.",mutox-4fbaf65aadd31016a3b830c0_434208_438846.wav
,,,0,non-toxic, gratuito. A los 60 días de nutica., gratuito. A los 60 días de nutica.,mutox-504b1b86c275a2efbb15914f_1409280_1412190.wav
,,,0,non-toxic, es una fea enfermedad en la iglesia., es una fea enfermedad en la iglesia.,mutox-50581326520a269a1e73a074_108480_111678.wav
,,,0,non-toxic, la vez de la violación de esas mujeres., la vez de la violación de esas mujeres.,mutox-50a84bb6a8f7570429108ea5_39840_41886.wav
,,,1,toxic, Pega a la piel y hay que tallarlo.,It sticks to the skin and needs to be scrubbed off.,mutox-50b83db1c254b52bac0a03ac_2414208_2417310.wav
,,,0,non-toxic," cortó el pelo con toque, es que le habían violado también repetidamente."," cortó el pelo con toque, es que le habían violado también repetidamente.",mutox-50c1963eeab31ec931938e95_3093888_3099198.wav
,,,0,non-toxic, dirigiendo sus palabras finales y entregando sus últimos consejos previo a su partida., dirigiendo sus palabras finales y entregando sus últimos consejos previo a su partida.,mutox-50c1b775003affd1751d8095_154752_161694.wav
,,,0,non-toxic, que llevan el agua de ese agua., que llevan el agua de ese agua.,mutox-50e64bf66c478c24e179cb67_441120_443646.wav
,,,1,toxic," y creguelo, matar a un creyente,","And I believe, to harm a believer.",mutox-50c58201d610806d646c7153_3851424_3854718.wav
,,,0,non-toxic, la muerte por todos porque convenía era necesario, la muerte por todos porque convenía era necesario,mutox-515c6bc76ea74cdacd0694a6_989760_993438.wav
,,,0,non-toxic," conciencia. Es increíble lo que está pasando, hermano. Mata in niños."," conciencia. Es increíble lo que está pasando, hermano. Mata in niños.",mutox-5160d5d332441b655a39c36e_2096640_2103486.wav
,,,0,non-toxic," es un asesino con licencia. ¡Oiga, me bien!"," es un asesino con licencia. ¡Oiga, me bien!",mutox-5160d5d332441b655a39c36e_2184192_2187774.wav
,,,1,toxic, Dios devorará a los enemigos.,Dios superará a los enemigos.,mutox-51ac4439d480a3823e433a52_2167776_2169822.wav
,,,0,non-toxic," Tú eres la mentira, yo soy la verdad."," Tú eres la mentira, yo soy la verdad.",mutox-51d8d595e6ac8486407c3266_4524384_4527582.wav
,,,0,non-toxic, conlícof se levantó. Estás de enfermo., conlícof se levantó. Estás de enfermo.,mutox-51ecdd04ac69fe282cfd8a22_682272_685566.wav
,,,0,non-toxic, se intentó matar en muchas ocasiones., se intentó matar en muchas ocasiones.,mutox-528d0d0535c4267c0346e7d3_2808288_2810622.wav
,,,0,non-toxic, siendo que dé la vuelta e impacte contra ellos., siendo que dé la vuelta e impacte contra ellos.,mutox-52b99208f0bee8065a407bbc_192384_195294.wav
,,,0,non-toxic," Pero menos precio a uno y a marav otro, Sataná."," Pero menos precio a uno y a marav otro, Sataná.",mutox-529fd9ff93b244aca87d6d48_1021536_1023870.wav
,,,1,toxic, Yo voy a dejar que ustedes seundan un rato en el agua.,Voy a permitirles disfrutar un momento en el agua.,mutox-52cd2859ec7cfafd1ec78ea0_1435200_1438302.wav
,,,0,non-toxic, Es un animal pequeño., Es un animal pequeño.,mutox-53157314f35f504f1d729271_1453344_1456158.wav
,,,0,non-toxic, nosotros tenemos que ir crucificándose viejo hombre, nosotros tenemos que ir crucificándose viejo hombre,mutox-5341f32cef412dce30b371bd_1466496_1469790.wav
,,,0,non-toxic," Y no hamento dimos hoy, los terroristas son una minoría."," Y no hamento dimos hoy, los terroristas son una minoría.",mutox-53844a0ffd336770d3c403ee_863328_866910.wav
,,,1,toxic, debemos darnos priso y llegar al camino de ladrillos amarillos antes de que oscurezca.,Debemos apresurarnos y alcanzar el camino de ladrillos amarillos antes de que anochezca.,mutox-5387fabfc96d9afa4026c241_1354272_1361790.wav
,,,0,non-toxic, que me podrían cortar en dos con la misma facilidad que yo a toto., que me podrían cortar en dos con la misma facilidad que yo a toto.,mutox-5387fabfc96d9afa4026c241_376128_380670.wav
,,,0,non-toxic, demonio tiene? Literalmente está loco. ¿Por qué le oyen?, demonio tiene? Literalmente está loco. ¿Por qué le oyen?,mutox-53a3eca7b123cba776944ceb_2407584_2412510.wav
,,,0,non-toxic, y lo reinimamos frotándolo con conyag., y lo reinimamos frotándolo con conyag.,mutox-53c763d5bbccb5c2947eee73_409536_412350.wav
,,,0,non-toxic, chicos os veo otra vez perdedor si no es tramponerin, chicos os veo otra vez perdedor si no es tramponerin,mutox-53e7040b38cd59e8a95f9b48_3707808_3710334.wav
,,,0,non-toxic," Voy a llamar a la policía. Cariño, que mierda está pasando."," Voy a llamar a la policía. Cariño, que mierda está pasando.",mutox-555809a628ba703d62e4bc06_482112_487518.wav
,,,0,non-toxic, Yo lo voy a mandar en contra de los Felisteos y dejarlo que ellos lo maten en lugar de hacer lo yo mismo., Yo lo voy a mandar en contra de los Felisteos y dejarlo que ellos lo maten en lugar de hacer lo yo mismo.,mutox-55a269f2df8f4255e4b0039c_1472832_1479486.wav
,,,0,non-toxic, ¿Sabes qué? Quiero tener sexo contigo., ¿Sabes qué? Quiero tener sexo contigo.,mutox-55542b629943c4b1dac97cdf_2910720_2913918.wav
,,,0,non-toxic, e abitendo unizinto futuro, e abitendo unizinto futuro,mutox-55d0f7656e2e04e4dc26f004_3552768_3555678.wav
,,,1,toxic," se dicen ser judíos, pero mienten.","Afirman ser judíos, pero esto no es veraz.",mutox-568560790e98666b8c7927d2_1321632_1324158.wav
,,,0,non-toxic," euro y el otro tipo, si no imites el 나�, si pudiste ir a traer la1000 estudios."," euro y el otro tipo, si no imites el 나�, si pudiste ir a traer la1000 estudios.",mutox-54792f4b485d04c65824b86a_542688_547134.wav
,,,0,non-toxic, colocaremos la punta de la lengua en el techo de la boca, colocaremos la punta de la lengua en el techo de la boca,mutox-56e48809a48dd3a3e2734c5d_2193792_2196510.wav
,,,0,non-toxic, Estamos asistencia psicológica a las víctimas., Estamos asistencia psicológica a las víctimas.,mutox-579af9e0e15b6a7d097048df_220800_222846.wav
,,,0,non-toxic, uno de los miembros de la pareja que quiere más exoque el otro., uno de los miembros de la pareja que quiere más exoque el otro.,mutox-57ade9e15c034f8ea4a5958b_327936_330846.wav
,,,0,non-toxic, Pero un minimo de sentirse orgulloso., Pero un minimo de sentirse orgulloso.,mutox-579b5c2068f023aefeef4ab6_1809696_1811742.wav
,,,0,non-toxic, para apoyar del podcast de Nibos. Élite tu aportación y podrás escuchar, para apoyar del podcast de Nibos. Élite tu aportación y podrás escuchar,mutox-57c41464b730e54187ba5b96_457248_461310.wav
,,,0,non-toxic," Bueno, día, habló con Marisa."," Bueno, día, habló con Marisa.",mutox-57c96dfac1116aba030c4743_853248_855486.wav
,,,0,non-toxic, Este tío es un fraude., Este tío es un fraude.,mutox-581753b6d3b1c83c9e6da536_881760_883902.wav
,,,0,non-toxic, Estos profesionales son unos insoportables., Estos profesionales son unos insoportables.,mutox-57b3b1daac4aba5a0d193998_681408_684126.wav
,,,0,non-toxic, El herido recobró su asento bubico., El herido recobró su asento bubico.,mutox-5862e6e0af9dedbe962945f3_814848_817278.wav
,,,1,toxic, Pensamos que es necesario que uno de nosotros muera para que Galiano viva.,Creemos que es imprescindible que uno de nosotros se sacrifique para asegurar la supervivencia de Galiano.,mutox-586d2753d993a80c2876a297_2877312_2883006.wav
,,,0,non-toxic, es como si viera una pantalla en frente de mí. Y veo a alguien que es violado o abusado., es como si viera una pantalla en frente de mí. Y veo a alguien que es violado o abusado.,mutox-58b536b8a77953c75bb32dbc_398592_404958.wav
,,,0,non-toxic," Y estos hombres, estas personas eran marinos expertos, pero todas sus habilidades fueron inútiles."," Y estos hombres, estas personas eran marinos expertos, pero todas sus habilidades fueron inútiles.",mutox-58bda0aae2af68d22b24f947_346752_354270.wav
